Commodity,Suffix,Start,End,Description,Indents
53710,9015900000,80,1972-01-01 00:00:00,,Parts and accessories
53713,9016000000,80,1972-01-01 00:00:00,,"Balances of a sensitivity of 5|cg or better, with or without weights"
53716,9017000000,80,1972-01-01 00:00:00,,"Drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods and tapes, micrometers, callipers), not specified or included elsewhere in this chapter"
53717,9017100000,80,1972-01-01 00:00:00,,"Drafting tables and machines, whether or not automatic"
53720,9017200000,80,1972-01-01 00:00:00,,"Other drawing, marking-out or mathematical calculating instruments"
53729,9017800000,80,1972-01-01 00:00:00,,Other instruments
53735,9018000000,80,1972-01-01 00:00:00,,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electromedical apparatus and sight-testing instruments"
53736,9018110000,10,1972-01-01 00:00:00,,Electrodiagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters)
53738,9018190000,80,1972-01-01 00:00:00,,Other
53740,9018310000,10,1972-01-01 00:00:00,,"Syringes, needles, catheters, cannulae and the like"
53741,9018310000,80,1972-01-01 00:00:00,,"Syringes, with or without needles"
53744,9018320000,80,1972-01-01 00:00:00,,Tubular metal needles and needles for sutures
53748,9018410000,10,1972-01-01 00:00:00,,"Other instruments and appliances, used in dental sciences"
53750,9018490000,80,1972-01-01 00:00:00,,Other
53751,9018500000,80,1972-01-01 00:00:00,,Other ophthalmic instruments and appliances
53754,9018900000,80,1972-01-01 00:00:00,,Other instruments and appliances
53766,9019000000,80,1972-01-01 00:00:00,,"Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus"
53767,9019100000,80,1972-01-01 00:00:00,,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus
53771,9020000000,80,1972-01-01 00:00:00,,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters"
53776,9021000000,80,1972-01-01 00:00:00,,"Orthopaedic appliances, including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability"
53782,9021210000,10,1972-01-01 00:00:00,,Artificial teeth and dental fittings
53783,9021210000,80,1972-01-01 00:00:00,,Artificial teeth
53802,9021900000,80,1972-01-01 00:00:00,,Other
53810,9022000000,80,1972-01-01 00:00:00,,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiation, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, X-ray tubes and other X-ray generators, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and the like"
53814,9022210000,10,1972-01-01 00:00:00,,"Apparatus based on the use of alpha, beta or gamma radiation, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus"
53818,9022900000,80,1972-01-01 00:00:00,,"Other, including parts and accessories"
53821,9023000000,80,1972-01-01 00:00:00,,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses"
53825,9024000000,80,1972-01-01 00:00:00,,"Machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics)"
53826,9024100000,80,1972-01-01 00:00:00,,Machines and appliances for testing metals
53832,9024800000,80,1972-01-01 00:00:00,,Other machines and appliances
53838,9025000000,80,1972-01-01 00:00:00,,"Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments"
53839,9025110000,10,1972-01-01 00:00:00,,"Thermometers and pyrometers, not combined with other instruments"
53840,9025110000,80,1972-01-01 00:00:00,,"Liquid-filled, for direct reading"
53845,9025190000,80,1972-01-01 00:00:00,,Other
53853,9025800000,80,1972-01-01 00:00:00,,Other instruments
53858,9025900000,80,1972-01-01 00:00:00,,Parts and accessories
53769,9019109000,80,1972-01-01 00:00:00,,Other
53861,9026000000,80,1972-01-01 00:00:00,,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading|9014, 9015, 9028|or 9032"
53862,9026100000,80,1972-01-01 00:00:00,,For measuring or checking the flow or level of liquids
53871,9026200000,80,1972-01-01 00:00:00,,For measuring or checking pressure
53880,9026800000,80,1972-01-01 00:00:00,,Other instruments or apparatus
53888,9027000000,80,1972-01-01 00:00:00,,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like; instruments and apparatus for measuring or checking quantities of heat, sound or light (including exposure meters); microtomes"
53889,9027100000,80,1972-01-01 00:00:00,,Gas or smoke analysis apparatus
53891,9027109000,80,1972-01-01 00:00:00,,Other
53898,9027800000,80,1972-01-01 00:00:00,,Other instruments and apparatus
53899,9027801100,10,1972-01-01 00:00:00,,Other
53902,9027809100,10,1972-01-01 00:00:00,,Other
53905,9027900000,80,1972-01-01 00:00:00,,Microtomes; parts and accessories
53908,9028000000,80,1972-01-01 00:00:00,,"Gas, liquid or electricity supply or production meters, including calibrating meters therefor"
53911,9028300000,80,1972-01-01 00:00:00,,Electricity meters
53912,9028301100,10,1972-01-01 00:00:00,,For alternating current
53916,9028900000,80,1972-01-01 00:00:00,,Parts and accessories
53919,9029000000,80,1972-01-01 00:00:00,,"Revolution counters, production counters, taximeters, milometers, pedometers and the like; speed indicators and tachometers, other than those of heading|9014|or 9015; stroboscopes"
53920,9029100000,80,1972-01-01 00:00:00,,"Revolution counters, production counters, taximeters, milometers, pedometers and the like"
53923,9029200000,80,1972-01-01 00:00:00,,Speed indicators and tachometers; stroboscopes
53927,9029203100,80,1972-01-01 00:00:00,,Speed indicators for vehicles
53930,9029900000,80,1972-01-01 00:00:00,,Parts and accessories
53885,9026900000,80,1972-01-01 00:00:00,,Parts and accessories
53890,9027101000,80,1972-01-01 00:00:00,,Electronic
53892,9027200000,80,1972-01-01 00:00:00,,Chromatographs and electrophoresis instruments
53933,9030000000,80,1972-01-01 00:00:00,,"Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading|9028; instruments and apparatus for measuring or detecting alpha, beta, gamma, X-ray, cosmic or other ionising radiation"
53940,9030310000,10,1972-01-01 00:00:00,,"Other instruments and apparatus, for measuring or checking voltage, current, resistance or power"
53941,9030310000,80,1972-01-01 00:00:00,,"Multimeters, without a recording device"
53963,9030890000,80,1972-01-01 00:00:00,,Other
53971,9031000000,80,1972-01-01 00:00:00,,"Measuring or checking instruments, appliances and machines, not specified or included elsewhere in this chapter; profile projectors"
53976,9031800000,80,1972-01-01 00:00:00,,"Other instruments, appliances and machines"
53992,9032000000,80,1972-01-01 00:00:00,,Automatic regulating or controlling instruments and apparatus
53993,9032100000,80,1972-01-01 00:00:00,,Thermostats
54000,9032200000,80,1972-01-01 00:00:00,,Manostats
54003,9032810000,10,1972-01-01 00:00:00,,Other instruments and apparatus
54007,9032890000,80,1972-01-01 00:00:00,,Other
54010,9032900000,80,1972-01-01 00:00:00,,Parts and accessories
54013,9033000000,80,1972-01-01 00:00:00,,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of Chapter|90"
54014,9100000000,80,1971-12-31 00:00:00,,CLOCKS AND WATCHES AND PARTS THEREOF
54015,9101000000,80,1972-01-01 00:00:00,,"Wristwatches, pocket-watches and other watches, including stopwatches, with case of precious metal or of metal clad with precious metal"
54016,9101110000,10,1972-01-01 00:00:00,,"Wristwatches, electrically operated, whether or not incorporating a stopwatch facility"
54026,9101210000,10,1972-01-01 00:00:00,,"Other wristwatches, whether or not incorporating a stopwatch facility"
54029,9101910000,10,1972-01-01 00:00:00,,Other
54034,9102000000,80,1972-01-01 00:00:00,,"Wristwatches, pocket-watches and other watches, including stopwatches, other than those of heading|9101"
54035,9102110000,10,1972-01-01 00:00:00,,"Wristwatches, electrically operated, whether or not incorporating a stopwatch facility"
54045,9102210000,10,1972-01-01 00:00:00,,"Other wristwatches, whether or not incorporating a stopwatch facility"
54023,9101190000,80,1972-01-01 00:00:00,,Other
54052,9102910000,10,1972-01-01 00:00:00,,Other
54057,9103000000,80,1972-01-01 00:00:00,,"Clocks with watch movements, excluding clocks of heading|9104"
54060,9104000000,80,1972-01-01 00:00:00,,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels"
54063,9105000000,80,1972-01-01 00:00:00,,Other clocks
54064,9105110000,10,1972-01-01 00:00:00,,Alarm clocks
54071,9105210000,10,1972-01-01 00:00:00,,Wall clocks
54078,9105910000,10,1972-01-01 00:00:00,,Other
54087,9106000000,80,1972-01-01 00:00:00,,"Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor (for example, time-registers, time-recorders)"
54095,9107000000,80,1972-01-01 00:00:00,,"Time switches, with clock or watch movement or with synchronous motor"
54098,9108000000,80,1972-01-01 00:00:00,,"Watch movements, complete and assembled"
54099,9108110000,10,1972-01-01 00:00:00,,Electrically operated
54107,9109000000,80,1972-01-01 00:00:00,,"Clock movements, complete and assembled"
54113,9109900000,80,1972-01-01 00:00:00,,Other
54116,9110000000,80,1972-01-01 00:00:00,,"Complete watch or clock movements, unassembled or partly assembled (movement sets); incomplete watch or clock movements, assembled; rough watch or clock movements"
54117,9110110000,10,1972-01-01 00:00:00,,Of watches
54118,9110110000,80,1972-01-01 00:00:00,,"Complete movements, unassembled or partly assembled (movement sets)"
54121,9110120000,80,1972-01-01 00:00:00,,"Incomplete movements, assembled"
54127,9110900000,80,1972-01-01 00:00:00,,Other
54133,9111000000,80,1972-01-01 00:00:00,,Watch cases and parts thereof
54140,9112000000,80,1972-01-01 00:00:00,,"Clock cases and cases of a similar type for other goods of this chapter, and parts thereof"
54144,9113000000,80,1972-01-01 00:00:00,,"Watch straps, watch bands and watch bracelets, and parts thereof"
54145,9113100000,80,1972-01-01 00:00:00,,Of precious metal or of metal clad with precious metal
54149,9113900000,80,1972-01-01 00:00:00,,Other
54159,9114000000,80,1972-01-01 00:00:00,,Other clock or watch parts
54160,9114100000,80,1972-01-01 00:00:00,,"Springs, including hairsprings"
54166,9114300000,80,1972-01-01 00:00:00,,Dials
54169,9114400000,80,1972-01-01 00:00:00,,Plates and bridges
54172,9114900000,80,1972-01-01 00:00:00,,Other
54178,9200000000,80,1971-12-31 00:00:00,,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES
54179,9201000000,80,1972-01-01 00:00:00,,"Pianos, including automatic pianos; harpsichords and other keyboard stringed instruments"
54180,9201100000,80,1972-01-01 00:00:00,,Upright pianos
54185,9202000000,80,1972-01-01 00:00:00,,"Other string musical instruments (for example, guitars, violins, harps)"
54186,9202100000,80,1972-01-01 00:00:00,,Played with a bow
54189,9202900000,80,1972-01-01 00:00:00,,Other
54199,9205000000,80,1972-01-01 00:00:00,,"Wind musical instruments (for example, keyboard pipe organs, accordions, clarinets, trumpets, bagpipes), other than fairground organs and mechanical street organs"
54201,9205900000,80,1972-01-01 00:00:00,,Other
54207,9207000000,80,1972-01-01 00:00:00,,"Musical instruments, the sound of which is produced, or must be amplified, electrically (for example, organs, guitars, accordions)"
54208,9207100000,80,1972-01-01 00:00:00,,"Keyboard instruments, other than accordions"
54214,9207900000,80,1972-01-01 00:00:00,,Other
54217,9208000000,80,1972-01-01 00:00:00,,"Musical boxes, fairground organs, mechanical street organs, mechanical singing birds, musical saws and other musical instruments not falling within any other heading of this chapter; decoy calls of all kinds; whistles, call horns and other mouth-blown sound signalling instruments"
54220,9209000000,80,1972-01-01 00:00:00,,"Parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds"
54224,9209910000,10,1972-01-01 00:00:00,,Other
54229,9209990000,80,1972-01-01 00:00:00,,Other
54234,9300000000,80,1971-12-31 00:00:00,,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF
54235,9301000000,80,1972-01-01 00:00:00,,"Military weapons, other than revolvers, pistols and the arms of heading|9307"
54239,9303000000,80,1972-01-01 00:00:00,,"Other firearms and similar devices which operate by the firing of an explosive charge (for example, sporting shotguns and rifles, muzzle-loading firearms, Very pistols and other devices designed to project only signal flares, pistols and revolvers for firing blank ammunition, captive-bolt humane killers, line-throwing guns)"
54241,9303200000,80,1972-01-01 00:00:00,,"Other sporting, hunting or target-shooting shotguns, including combination shotgun-rifles"
54252,9305000000,80,1972-01-01 00:00:00,,Parts and accessories of articles of headings|9301|to 9304
54264,9306000000,80,1972-01-01 00:00:00,,"Bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads"
54266,9306210000,10,1972-01-01 00:00:00,,Shotgun cartridges and parts thereof; air gun pellets
54268,9306290000,80,1972-01-01 00:00:00,,Other
54278,9306300000,80,1972-01-01 00:00:00,,Other cartridges and parts thereof
54280,9306303000,10,1972-01-01 00:00:00,,Other
54287,9306900000,80,1972-01-01 00:00:00,,Other
54216,9207909000,80,1972-01-01 00:00:00,,Other
54219,9208900000,80,1972-01-01 00:00:00,,Other
54291,9400000000,80,1971-12-31 00:00:00,,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS"
54292,9401000000,80,1972-01-01 00:00:00,,"Seats (other than those of heading|9402), whether or not convertible into beds, and parts thereof"
54304,9401610000,10,1972-01-01 00:00:00,,"Other seats, with wooden frames"
54307,9401710000,10,1972-01-01 00:00:00,,"Other seats, with metal frames"
54311,9401900000,80,1972-01-01 00:00:00,,Parts
54312,9401901000,80,1972-01-01 00:00:00,,Of seats of a kind used for aircraft
54315,9401903000,10,1994-01-01 00:00:00,,Other
54317,9401908000,80,1994-01-01 00:00:00,,Other
54319,9402000000,80,1972-01-01 00:00:00,,"Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevating movements; parts of the foregoing articles"
54322,9403000000,80,1972-01-01 00:00:00,,Other furniture and parts thereof
54323,9403100000,80,1972-01-01 00:00:00,,Metal furniture of a kind used in offices
54325,9403105100,10,1972-01-01 00:00:00,,Not exceeding 80|cm in height
54329,9403109100,10,1972-01-01 00:00:00,,Exceeding 80|cm in height
54333,9403200000,80,1972-01-01 00:00:00,,Other metal furniture
54338,9403300000,80,1972-01-01 00:00:00,,Wooden furniture of a kind used in offices
54339,9403301100,10,1972-01-01 00:00:00,,Not exceeding 80|cm in height
54346,9403309100,10,1972-01-01 00:00:00,,Exceeding 80|cm in height
54353,9403400000,80,1972-01-01 00:00:00,,Wooden furniture of a kind used in the kitchen
54356,9403401000,80,1994-01-01 00:00:00,,Fitted kitchen units
54359,9403409000,80,1994-01-01 00:00:00,,Other
54365,9403600000,80,1972-01-01 00:00:00,,Other wooden furniture
54381,9403900000,80,1972-01-01 00:00:00,,Parts
54382,9403901000,80,1972-01-01 00:00:00,,Of metal
54383,9403903000,80,1972-01-01 00:00:00,,Of wood
54386,9403909000,80,1972-01-01 00:00:00,,Of other materials
54389,9404000000,80,1972-01-01 00:00:00,,"Mattress supports; articles of bedding and similar furnishing (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered"
54391,9404210000,10,1972-01-01 00:00:00,,Mattresses
54392,9404210000,80,1972-01-01 00:00:00,,"Of cellular rubber or plastics, whether or not covered"
54395,9404290000,80,1972-01-01 00:00:00,,Of other materials
54401,9404900000,80,1972-01-01 00:00:00,,Other
54404,9405000000,80,1972-01-01 00:00:00,,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included"
54405,9405100000,80,1972-01-01 00:00:00,,"Chandeliers and other electric ceiling or wall lighting fittings, excluding those of a kind used for lighting public open spaces or thoroughfares"
54407,9405102100,10,1972-01-01 00:00:00,,Of plastics or of ceramic materials
54409,9405102100,80,1972-01-01 00:00:00,,"Of plastics, of a kind used with filament lamps"
54413,9405109100,10,1972-01-01 00:00:00,,Of other materials
54414,9405109100,80,1972-01-01 00:00:00,,Of a kind used with filament lamps
54420,9405200000,80,1972-01-01 00:00:00,,"Electric table, desk, bedside or floor-standing lamps"
54421,9405201100,10,1972-01-01 00:00:00,,Of plastics or of ceramic materials
54426,9405209100,10,1972-01-01 00:00:00,,Of other materials
54428,9405209900,80,1972-01-01 00:00:00,,Other
54432,9405400000,80,1972-01-01 00:00:00,,Other electric lamps and lighting fittings
54434,9405403100,10,1972-01-01 00:00:00,,Other
54435,9405403100,20,1972-01-01 00:00:00,,Of plastics
54437,9405403500,80,1972-01-01 00:00:00,,Of a kind used with tubular fluorescent lamps
54438,9405403900,80,1972-01-01 00:00:00,,Other
54439,9405409100,10,1972-01-01 00:00:00,,Of other materials
54442,9405409900,80,1972-01-01 00:00:00,,Other
54445,9405500000,80,1972-01-01 00:00:00,,Non-electrical lamps and lighting fittings
54448,9405600000,80,1972-01-01 00:00:00,,"Illuminated signs, illuminated nameplates and the like"
54455,9405910000,10,1972-01-01 00:00:00,,Parts
54456,9405910000,80,1972-01-01 00:00:00,,Of glass
54461,9405920000,80,1972-01-01 00:00:00,,Of plastics
54464,9405990000,80,1972-01-01 00:00:00,,Other
54469,9406000000,80,1972-01-01 00:00:00,,Prefabricated buildings
54476,9500000000,80,1971-12-31 00:00:00,,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF"
54491,9503000000,80,1972-01-01 00:00:00,,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size ('scale') models and similar recreational models, working or not; puzzles of all kinds"
54540,9504000000,80,1972-01-01 00:00:00,,"Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment"
54547,9504300000,80,1972-01-01 00:00:00,,"Other games, operated by coins, banknotes, bank cards, tokens or by any other means of payment, other than automatic bowling alley equipment"
54554,9504900000,80,1972-01-01 00:00:00,,Other
54557,9505000000,80,1972-01-01 00:00:00,,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes"
54558,9505100000,80,1972-01-01 00:00:00,,Articles for Christmas festivities
54562,9506000000,80,1972-01-01 00:00:00,,"Articles and equipment for general physical exercise, gymnastics, athletics, other sports (including table tennis) or outdoor games, not specified or included elsewhere in this chapter; swimming pools and paddling pools"
54563,9506110000,10,1972-01-01 00:00:00,,Snow-skis and other snow-ski equipment
54564,9506110000,80,1972-01-01 00:00:00,,Skis
54571,9506210000,10,1972-01-01 00:00:00,,"Water-skis, surf-bοards, sailboards and other water-sport equipment"
54576,9506310000,10,1972-01-01 00:00:00,,Golf clubs and other golf equipment
54579,9506390000,80,1972-01-01 00:00:00,,Other
54585,9506510000,10,1972-01-01 00:00:00,,"Tennis, badminton or similar rackets, whether or not strung"
54590,9506610000,10,1972-01-01 00:00:00,,"Balls, other than golf balls and table-tennis balls"
54595,9506690000,80,1972-01-01 00:00:00,,Other
54598,9506700000,80,1972-01-01 00:00:00,,"Ice skates and roller skates, including skating boots with skates attached"
54602,9506910000,10,1972-01-01 00:00:00,,Other
54603,9506910000,80,1972-01-01 00:00:00,,"Articles and equipment for general physical exercise, gymnastics or athletics"
54604,9506990000,80,1972-01-01 00:00:00,,Other
54607,9507000000,80,1972-01-01 00:00:00,,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy 'birds' (other than those of heading|9208|or 9705) and similar hunting or shooting requisites"
54609,9507200000,80,1972-01-01 00:00:00,,"Fish-hooks, whether or not snelled"
54614,9508000000,80,1972-01-01 00:00:00,,"Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses and travelling menageries; travelling theatres"
54615,9600000000,80,1971-12-31 00:00:00,,MISCELLANEOUS MANUFACTURED ARTICLES
54616,9601000000,80,1972-01-01 00:00:00,,"Worked ivory, bone, tortoiseshell, horn, antlers, coral, mother-of-pearl and other animal carving material, and articles of these materials (including articles obtained by moulding)"
54617,9601100000,80,1972-01-01 00:00:00,,Worked ivory and articles of ivory
54567,9506120000,80,1972-01-01 00:00:00,,Ski-fastenings (ski-bindings)
54568,9506190000,80,1972-01-01 00:00:00,,Other
54572,9506210000,80,1972-01-01 00:00:00,,Sailboards
54625,9602000000,80,1972-01-01 00:00:00,,"Worked vegetable or mineral carving material and articles of these materials; moulded or carved articles of wax, of stearin, of natural gums or natural resins or of modelling pastes, and other moulded or carved articles, not elsewhere specified or included; worked, unhardened gelatin (except gelatin of heading|3503) and articles of unhardened gelatin"
54628,9603000000,80,1972-01-01 00:00:00,,"Brooms, brushes (including brushes constituting parts of machines, appliances or vehicles), hand-operated mechanical floor sweepers, not motorised, mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees)"
54630,9603210000,10,1972-01-01 00:00:00,,"Toothbrushes, shaving brushes, hairbrushes, nail brushes, eyelash brushes and other toilet brushes for use on the person, including such brushes constituting parts of appliances"
54632,9603290000,80,1972-01-01 00:00:00,,Other
54636,9603300000,80,1972-01-01 00:00:00,,"Artists' brushes, writing brushes and similar brushes for the application of cosmetics"
54639,9603400000,80,1972-01-01 00:00:00,,"Paint, distemper, varnish or similar brushes (other than brushes of subheading|9603|30); paint pads and rollers"
54643,9603900000,80,1972-01-01 00:00:00,,Other
54645,9603909100,10,1972-01-01 00:00:00,,Other
