SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3496643,[566] Anti-dumping/countervailing statistic,3105100020,,20/07/2016,,,,
3496644,[566] Anti-dumping/countervailing statistic,3105100030,,20/07/2016,,,,
3496645,[566] Anti-dumping/countervailing statistic,3105100040,,20/07/2016,,,,
3496646,[566] Anti-dumping/countervailing statistic,3105100050,,20/07/2016,,,,
3496647,[566] Anti-dumping/countervailing statistic,3105201030,,20/07/2016,,,,
3496648,[566] Anti-dumping/countervailing statistic,3105201040,,20/07/2016,,,,
3496649,[566] Anti-dumping/countervailing statistic,3105201050,,20/07/2016,,,,
3496650,[566] Anti-dumping/countervailing statistic,3105201060,,20/07/2016,,,,
3496651,[566] Anti-dumping/countervailing statistic,3105510010,,20/07/2016,,,,
3496652,[566] Anti-dumping/countervailing statistic,3105510020,,20/07/2016,,,,
3496653,[566] Anti-dumping/countervailing statistic,3105510030,,20/07/2016,,,,
3496654,[566] Anti-dumping/countervailing statistic,3105510040,,20/07/2016,,,,
3496655,[566] Anti-dumping/countervailing statistic,3105590010,,20/07/2016,,,,
3496656,[566] Anti-dumping/countervailing statistic,3105590020,,20/07/2016,,,,
3496657,[566] Anti-dumping/countervailing statistic,3105590030,,20/07/2016,,,,
3496658,[566] Anti-dumping/countervailing statistic,3105590040,,20/07/2016,,,,
3496659,[566] Anti-dumping/countervailing statistic,3105902030,,20/07/2016,,,,
3496660,[566] Anti-dumping/countervailing statistic,3105902040,,20/07/2016,,,,
3496661,[566] Anti-dumping/countervailing statistic,3105902050,,20/07/2016,,,,
3496662,[566] Anti-dumping/countervailing statistic,3105902060,,20/07/2016,,,,
3496663,[566] Anti-dumping/countervailing statistic,3808942020,,20/07/2016,,,,
3496664,[566] Anti-dumping/countervailing statistic,3814001011,,20/07/2016,,,,
3496665,[566] Anti-dumping/countervailing statistic,3814009071,,20/07/2016,,,,
3496666,[566] Anti-dumping/countervailing statistic,3820000011,,20/07/2016,,,,
3497077,[566] Anti-dumping/countervailing statistic,3824300010,,20/07/2016,,,,
3496669,[566] Anti-dumping/countervailing statistic,3826001029,,20/07/2016,,,,
3496670,[566] Anti-dumping/countervailing statistic,3826001039,,20/07/2016,,,,
3496671,[566] Anti-dumping/countervailing statistic,3826001049,,20/07/2016,,,,
3496672,[566] Anti-dumping/countervailing statistic,3826001089,,20/07/2016,,,,
3496673,[566] Anti-dumping/countervailing statistic,3826009019,,20/07/2016,,,,
3496674,[566] Anti-dumping/countervailing statistic,3826009030,,20/07/2016,,,,
3542812,[566] Anti-dumping/countervailing statistic,3907610000,,08/02/2017,,,,
3496676,[566] Anti-dumping/countervailing statistic,3924900010,,20/07/2016,,,,
3573546,[566] Anti-dumping/countervailing statistic,4011209000,,11/08/2017,,,,
3633761,[566] Anti-dumping/countervailing statistic,4012120010,,08/05/2018,,,,
3497078,[566] Anti-dumping/countervailing statistic,4114101000,,20/07/2016,,,,
3497079,[566] Anti-dumping/countervailing statistic,4114109000,,20/07/2016,,,,
3497080,[566] Anti-dumping/countervailing statistic,4412311010,,20/07/2016,,,,
3520046,[566] Anti-dumping/countervailing statistic,4421999910,,01/01/2017,,,,
3517769,[566] Anti-dumping/countervailing statistic,4809900010,,18/11/2016,,,,
3496679,[566] Anti-dumping/countervailing statistic,4810130020,,20/07/2016,,,,
3496680,[566] Anti-dumping/countervailing statistic,4810140020,,20/07/2016,,,,
3496681,[566] Anti-dumping/countervailing statistic,4810190020,,20/07/2016,,,,
3496682,[566] Anti-dumping/countervailing statistic,4810220020,,20/07/2016,,,,
3496683,[566] Anti-dumping/countervailing statistic,4810293020,,20/07/2016,,,,
3496684,[566] Anti-dumping/countervailing statistic,4810298020,,20/07/2016,,,,
3496685,[566] Anti-dumping/countervailing statistic,4810991020,,20/07/2016,,,,
3496686,[566] Anti-dumping/countervailing statistic,4810998020,,20/07/2016,,,,
3517770,[566] Anti-dumping/countervailing statistic,4811900010,,18/11/2016,,,,
3517772,[566] Anti-dumping/countervailing statistic,4816900010,,18/11/2016,,,,
3517773,[566] Anti-dumping/countervailing statistic,4823908520,,18/11/2016,,,,
3496690,[566] Anti-dumping/countervailing statistic,5402200000,,20/07/2016,,,,
3521561,[566] Anti-dumping/countervailing statistic,6907210000,,01/01/2017,,,,
3521679,[566] Anti-dumping/countervailing statistic,6907220000,,01/01/2017,,,,
3521896,[566] Anti-dumping/countervailing statistic,6907230000,,01/01/2017,,,,
3521787,[566] Anti-dumping/countervailing statistic,6907300000,,01/01/2017,,,,
3522004,[566] Anti-dumping/countervailing statistic,6907400000,,01/01/2017,,,,
3496702,[566] Anti-dumping/countervailing statistic,6911100090,,20/07/2016,,,,
3496703,[566] Anti-dumping/countervailing statistic,6912002111,,20/07/2016,,,,
3496704,[566] Anti-dumping/countervailing statistic,6912002191,,20/07/2016,,,,
3496705,[566] Anti-dumping/countervailing statistic,6912002310,,20/07/2016,,,,
3496706,[566] Anti-dumping/countervailing statistic,6912002510,,20/07/2016,,,,
3496707,[566] Anti-dumping/countervailing statistic,6912002910,,20/07/2016,,,,
3634073,[566] Anti-dumping/countervailing statistic,7007198012,,23/05/2018,,,,
3634158,[566] Anti-dumping/countervailing statistic,7007198018,,23/05/2018,,,,
3634102,[566] Anti-dumping/countervailing statistic,7007198080,,23/05/2018,,,,
3634159,[566] Anti-dumping/countervailing statistic,7007198085,,23/05/2018,,,,
3497081,[566] Anti-dumping/countervailing statistic,7019110000,,20/07/2016,,,,
3496710,[566] Anti-dumping/countervailing statistic,7019120021,,20/07/2016,,,,
3496711,[566] Anti-dumping/countervailing statistic,7019120022,,20/07/2016,,,,
3496712,[566] Anti-dumping/countervailing statistic,7019120023,,20/07/2016,,,,
3496713,[566] Anti-dumping/countervailing statistic,7019120025,,20/07/2016,,,,
3612805,[566] Anti-dumping/countervailing statistic,7019120026,,01/01/2018,,,,
3496714,[566] Anti-dumping/countervailing statistic,7019120039,,20/07/2016,,,,
3496715,[566] Anti-dumping/countervailing statistic,7019310000,,20/07/2016,,,,
3496716,[566] Anti-dumping/countervailing statistic,7019400011,,20/07/2016,,,,
3496717,[566] Anti-dumping/countervailing statistic,7019400021,,20/07/2016,,,,
3496718,[566] Anti-dumping/countervailing statistic,7019400050,,20/07/2016,,,,
3633977,[566] Anti-dumping/countervailing statistic,7019510014,,18/05/2018,,,,
3633978,[566] Anti-dumping/countervailing statistic,7019510015,,18/05/2018,,,,
3496719,[566] Anti-dumping/countervailing statistic,7019510019,,20/07/2016,,,,
3633980,[566] Anti-dumping/countervailing statistic,7019590014,,18/05/2018,,,,
3633979,[566] Anti-dumping/countervailing statistic,7019590015,,18/05/2018,,,,
3496720,[566] Anti-dumping/countervailing statistic,7019590019,,20/07/2016,,,,
3573028,[566] Anti-dumping/countervailing statistic,7202210000,,02/08/2017,,,,
3573029,[566] Anti-dumping/countervailing statistic,7202291000,,02/08/2017,,,,
3573030,[566] Anti-dumping/countervailing statistic,7202299000,,02/08/2017,,,,
3590267,[566] Anti-dumping/countervailing statistic,7208100000,,07/10/2017,,,,
3590268,[566] Anti-dumping/countervailing statistic,7208250000,,07/10/2017,,,,
3590269,[566] Anti-dumping/countervailing statistic,7208260000,,07/10/2017,,,,
3590270,[566] Anti-dumping/countervailing statistic,7208270000,,07/10/2017,,,,
3590271,[566] Anti-dumping/countervailing statistic,7208360000,,07/10/2017,,,,
3590272,[566] Anti-dumping/countervailing statistic,7208370000,,07/10/2017,,,,
3590273,[566] Anti-dumping/countervailing statistic,7208380000,,07/10/2017,,,,
3590274,[566] Anti-dumping/countervailing statistic,7208390000,,07/10/2017,,,,
3590275,[566] Anti-dumping/countervailing statistic,7208400000,,07/10/2017,,,,
3507981,[566] Anti-dumping/countervailing statistic,7208512010,,08/10/2016,,,,
3508017,[566] Anti-dumping/countervailing statistic,7208519110,,08/10/2016,,,,
3508018,[566] Anti-dumping/countervailing statistic,7208519810,,08/10/2016,,,,
3590288,[566] Anti-dumping/countervailing statistic,7208521000,,07/10/2017,,,,
3507982,[566] Anti-dumping/countervailing statistic,7208529110,,08/10/2016,,,,
3590276,[566] Anti-dumping/countervailing statistic,7208529900,,07/10/2017,,,,
3590289,[566] Anti-dumping/countervailing statistic,7208531000,,07/10/2017,,,,
3590277,[566] Anti-dumping/countervailing statistic,7208539000,,07/10/2017,,,,
3590278,[566] Anti-dumping/countervailing statistic,7208540000,,07/10/2017,,,,
3507983,[566] Anti-dumping/countervailing statistic,7208902010,,08/10/2016,,,,
3507995,[566] Anti-dumping/countervailing statistic,7208908020,,08/10/2016,,,,
3496742,[566] Anti-dumping/countervailing statistic,7209150090,,20/07/2016,,,,
3496743,[566] Anti-dumping/countervailing statistic,7209169000,,20/07/2016,,,,
3496744,[566] Anti-dumping/countervailing statistic,7209179000,,20/07/2016,,,,
3496745,[566] Anti-dumping/countervailing statistic,7209189100,,20/07/2016,,,,
3496746,[566] Anti-dumping/countervailing statistic,7209189990,,20/07/2016,,,,
3496747,[566] Anti-dumping/countervailing statistic,7209250090,,20/07/2016,,,,
3496748,[566] Anti-dumping/countervailing statistic,7209269000,,20/07/2016,,,,
3496749,[566] Anti-dumping/countervailing statistic,7209279000,,20/07/2016,,,,
3496750,[566] Anti-dumping/countervailing statistic,7209289000,,20/07/2016,,,,
3527585,[566] Anti-dumping/countervailing statistic,7210410020,,09/12/2016,,,,
3527586,[566] Anti-dumping/countervailing statistic,7210490020,,09/12/2016,,,,
3527587,[566] Anti-dumping/countervailing statistic,7210610020,,09/12/2016,,,,
3527588,[566] Anti-dumping/countervailing statistic,7210690020,,09/12/2016,,,,
3496751,[566] Anti-dumping/countervailing statistic,7210708011,,20/07/2016,,,,
3496752,[566] Anti-dumping/countervailing statistic,7210708091,,20/07/2016,,,,
3590290,[566] Anti-dumping/countervailing statistic,7211130000,,07/10/2017,,,,
3590279,[566] Anti-dumping/countervailing statistic,7211140000,,07/10/2017,,,,
3590280,[566] Anti-dumping/countervailing statistic,7211190000,,07/10/2017,,,,
3496755,[566] Anti-dumping/countervailing statistic,7211233000,,20/07/2016,,,,
3496756,[566] Anti-dumping/countervailing statistic,7211238019,,20/07/2016,,,,
3496757,[566] Anti-dumping/countervailing statistic,7211238095,,20/07/2016,,,,
3496758,[566] Anti-dumping/countervailing statistic,7211238099,,20/07/2016,,,,
3496759,[566] Anti-dumping/countervailing statistic,7211290019,,20/07/2016,,,,
3496760,[566] Anti-dumping/countervailing statistic,7211290099,,20/07/2016,,,,
3527589,[566] Anti-dumping/countervailing statistic,7212300020,,09/12/2016,,,,
3496761,[566] Anti-dumping/countervailing statistic,7212408001,,20/07/2016,,,,
3496762,[566] Anti-dumping/countervailing statistic,7212408021,,20/07/2016,,,,
3496763,[566] Anti-dumping/countervailing statistic,7212408091,,20/07/2016,,,,
3527590,[566] Anti-dumping/countervailing statistic,7212506120,,09/12/2016,,,,
3527591,[566] Anti-dumping/countervailing statistic,7212506920,,09/12/2016,,,,
3497082,[566] Anti-dumping/countervailing statistic,7213100000,,20/07/2016,,,,
3497083,[566] Anti-dumping/countervailing statistic,7213200000,,20/07/2016,,,,
3497084,[566] Anti-dumping/countervailing statistic,7213911000,,20/07/2016,,,,
3497085,[566] Anti-dumping/countervailing statistic,7213912000,,20/07/2016,,,,
3497086,[566] Anti-dumping/countervailing statistic,7213914100,,20/07/2016,,,,
3497087,[566] Anti-dumping/countervailing statistic,7213914900,,20/07/2016,,,,
3497088,[566] Anti-dumping/countervailing statistic,7213917000,,20/07/2016,,,,
3497089,[566] Anti-dumping/countervailing statistic,7213919000,,20/07/2016,,,,
3497090,[566] Anti-dumping/countervailing statistic,7213991000,,20/07/2016,,,,
3497091,[566] Anti-dumping/countervailing statistic,7213999000,,20/07/2016,,,,
3531578,[566] Anti-dumping/countervailing statistic,7214100010,,21/12/2016,,,,
3496765,[566] Anti-dumping/countervailing statistic,7214200010,,20/07/2016,,,,
3531529,[566] Anti-dumping/countervailing statistic,7214200020,,21/12/2016,,,,
3531579,[566] Anti-dumping/countervailing statistic,7214300010,,21/12/2016,,,,
3531580,[566] Anti-dumping/countervailing statistic,7214911010,,21/12/2016,,,,
3531581,[566] Anti-dumping/countervailing statistic,7214919010,,21/12/2016,,,,
3531582,[566] Anti-dumping/countervailing statistic,7214991010,,21/12/2016,,,,
3531585,[566] Anti-dumping/countervailing statistic,7214999510,,21/12/2016,,,,
3497092,[566] Anti-dumping/countervailing statistic,7217109010,,20/07/2016,,,,
3497093,[566] Anti-dumping/countervailing statistic,7217209010,,20/07/2016,,,,
3496774,[566] Anti-dumping/countervailing statistic,7219310000,,20/07/2016,,,,
3496775,[566] Anti-dumping/countervailing statistic,7219321000,,20/07/2016,,,,
3496776,[566] Anti-dumping/countervailing statistic,7219329000,,20/07/2016,,,,
3496777,[566] Anti-dumping/countervailing statistic,7219331000,,20/07/2016,,,,
3496778,[566] Anti-dumping/countervailing statistic,7219339000,,20/07/2016,,,,
3496779,[566] Anti-dumping/countervailing statistic,7219341000,,20/07/2016,,,,
3496780,[566] Anti-dumping/countervailing statistic,7219349000,,20/07/2016,,,,
3496781,[566] Anti-dumping/countervailing statistic,7219351000,,20/07/2016,,,,
3496782,[566] Anti-dumping/countervailing statistic,7219359000,,20/07/2016,,,,
3496783,[566] Anti-dumping/countervailing statistic,7220202100,,20/07/2016,,,,
3496784,[566] Anti-dumping/countervailing statistic,7220202900,,20/07/2016,,,,
3496785,[566] Anti-dumping/countervailing statistic,7220204100,,20/07/2016,,,,
3496786,[566] Anti-dumping/countervailing statistic,7220204900,,20/07/2016,,,,
3496787,[566] Anti-dumping/countervailing statistic,7220208100,,20/07/2016,,,,
3496788,[566] Anti-dumping/countervailing statistic,7220208900,,20/07/2016,,,,
3496789,[566] Anti-dumping/countervailing statistic,7222202100,,20/07/2016,,,,
3496790,[566] Anti-dumping/countervailing statistic,7222202900,,20/07/2016,,,,
3496791,[566] Anti-dumping/countervailing statistic,7222203100,,20/07/2016,,,,
3496792,[566] Anti-dumping/countervailing statistic,7222203900,,20/07/2016,,,,
3496793,[566] Anti-dumping/countervailing statistic,7222208100,,20/07/2016,,,,
3496794,[566] Anti-dumping/countervailing statistic,7222208900,,20/07/2016,,,,
3496795,[566] Anti-dumping/countervailing statistic,7223001900,,20/07/2016,,,,
3496796,[566] Anti-dumping/countervailing statistic,7223009900,,20/07/2016,,,,
3496797,[566] Anti-dumping/countervailing statistic,7225110011,,20/07/2016,,,,
3496798,[566] Anti-dumping/countervailing statistic,7225110015,,20/07/2016,,,,
3496799,[566] Anti-dumping/countervailing statistic,7225110019,,20/07/2016,,,,
3541386,[566] Anti-dumping/countervailing statistic,7225191010,,07/01/2017,,,,
3590281,[566] Anti-dumping/countervailing statistic,7225191090,,07/10/2017,,,,
3496801,[566] Anti-dumping/countervailing statistic,7225301000,,20/07/2016,,,,
3496802,[566] Anti-dumping/countervailing statistic,7225303000,,20/07/2016,,,,
3590282,[566] Anti-dumping/countervailing statistic,7225309000,,07/10/2017,,,,
3541584,[566] Anti-dumping/countervailing statistic,7225401220,,07/01/2017,,,,
3541585,[566] Anti-dumping/countervailing statistic,7225401295,,07/01/2017,,,,
3541588,[566] Anti-dumping/countervailing statistic,7225401520,,07/01/2017,,,,
3541589,[566] Anti-dumping/countervailing statistic,7225401595,,07/01/2017,,,,
3496806,[566] Anti-dumping/countervailing statistic,7225404000,,20/07/2016,,,,
3541590,[566] Anti-dumping/countervailing statistic,7225406010,,07/01/2017,,,,
3590283,[566] Anti-dumping/countervailing statistic,7225406090,,07/10/2017,,,,
3590284,[566] Anti-dumping/countervailing statistic,7225409000,,07/10/2017,,,,
3496809,[566] Anti-dumping/countervailing statistic,7225508000,,20/07/2016,,,,
3527592,[566] Anti-dumping/countervailing statistic,7225920020,,09/12/2016,,,,
3496810,[566] Anti-dumping/countervailing statistic,7225990011,,20/07/2016,,,,
3527593,[566] Anti-dumping/countervailing statistic,7225990022,,09/12/2016,,,,
3574411,[566] Anti-dumping/countervailing statistic,7225990040,,09/12/2016,,,,
3496811,[566] Anti-dumping/countervailing statistic,7225990091,,20/07/2016,,,,
3527594,[566] Anti-dumping/countervailing statistic,7225990092,,09/12/2016,,,,
3496812,[566] Anti-dumping/countervailing statistic,7226110012,,20/07/2016,,,,
3496813,[566] Anti-dumping/countervailing statistic,7226110014,,20/07/2016,,,,
3496814,[566] Anti-dumping/countervailing statistic,7226110016,,20/07/2016,,,,
3496815,[566] Anti-dumping/countervailing statistic,7226110092,,20/07/2016,,,,
3496816,[566] Anti-dumping/countervailing statistic,7226110094,,20/07/2016,,,,
3496817,[566] Anti-dumping/countervailing statistic,7226110096,,20/07/2016,,,,
3541592,[566] Anti-dumping/countervailing statistic,7226191010,,07/01/2017,,,,
3590285,[566] Anti-dumping/countervailing statistic,7226191090,,07/10/2017,,,,
3541594,[566] Anti-dumping/countervailing statistic,7226200020,,07/01/2017,,,,
3541595,[566] Anti-dumping/countervailing statistic,7226200095,,07/01/2017,,,,
3496820,[566] Anti-dumping/countervailing statistic,7226912000,,20/07/2016,,,,
3590286,[566] Anti-dumping/countervailing statistic,7226919100,,07/10/2017,,,,
3590287,[566] Anti-dumping/countervailing statistic,7226919900,,07/10/2017,,,,
3496823,[566] Anti-dumping/countervailing statistic,7226920000,,20/07/2016,,,,
3527595,[566] Anti-dumping/countervailing statistic,7226993010,,09/12/2016,,,,
3496824,[566] Anti-dumping/countervailing statistic,7226997011,,20/07/2016,,,,
3496825,[566] Anti-dumping/countervailing statistic,7226997091,,20/07/2016,,,,
3527596,[566] Anti-dumping/countervailing statistic,7226997094,,09/12/2016,,,,
3497094,[566] Anti-dumping/countervailing statistic,7227100000,,20/07/2016,,,,
3497095,[566] Anti-dumping/countervailing statistic,7227200000,,20/07/2016,,,,
3497096,[566] Anti-dumping/countervailing statistic,7227901000,,20/07/2016,,,,
3497097,[566] Anti-dumping/countervailing statistic,7227905000,,20/07/2016,,,,
3497098,[566] Anti-dumping/countervailing statistic,7227909500,,20/07/2016,,,,
3496826,[566] Anti-dumping/countervailing statistic,7228302010,,20/07/2016,,,,
3496827,[566] Anti-dumping/countervailing statistic,7228304110,,20/07/2016,,,,
3496828,[566] Anti-dumping/countervailing statistic,7228304910,,20/07/2016,,,,
3496829,[566] Anti-dumping/countervailing statistic,7228306110,,20/07/2016,,,,
3496830,[566] Anti-dumping/countervailing statistic,7228306910,,20/07/2016,,,,
3496831,[566] Anti-dumping/countervailing statistic,7228307010,,20/07/2016,,,,
3496832,[566] Anti-dumping/countervailing statistic,7228308910,,20/07/2016,,,,
3634201,[566] Anti-dumping/countervailing statistic,7301100010,,24/05/2018,,,,
3496833,[566] Anti-dumping/countervailing statistic,7303001010,,20/07/2016,,,,
3496834,[566] Anti-dumping/countervailing statistic,7303009010,,20/07/2016,,,,
3608628,[566] Anti-dumping/countervailing statistic,7304110010,,17/11/2017,,,,
3608629,[566] Anti-dumping/countervailing statistic,7304110090,,17/11/2017,,,,
3496837,[566] Anti-dumping/countervailing statistic,7304191020,,20/07/2016,,,,
3496838,[566] Anti-dumping/countervailing statistic,7304193020,,20/07/2016,,,,
3496839,[566] Anti-dumping/countervailing statistic,7304199000,,20/07/2016,,,,
3608630,[566] Anti-dumping/countervailing statistic,7304220020,,17/11/2017,,,,
3608631,[566] Anti-dumping/countervailing statistic,7304220080,,17/11/2017,,,,
3496842,[566] Anti-dumping/countervailing statistic,7304230020,,20/07/2016,,,,
3608632,[566] Anti-dumping/countervailing statistic,7304240020,,17/11/2017,,,,
3608633,[566] Anti-dumping/countervailing statistic,7304240080,,17/11/2017,,,,
3496845,[566] Anti-dumping/countervailing statistic,7304291020,,20/07/2016,,,,
3496846,[566] Anti-dumping/countervailing statistic,7304293020,,20/07/2016,,,,
3516551,[566] Anti-dumping/countervailing statistic,7304299090,,13/11/2016,,,,
3497099,[566] Anti-dumping/countervailing statistic,7304312020,,20/07/2016,,,,
3496848,[566] Anti-dumping/countervailing statistic,7304318030,,20/07/2016,,,,
3497100,[566] Anti-dumping/countervailing statistic,7304391010,,20/07/2016,,,,
3497101,[566] Anti-dumping/countervailing statistic,7304395220,,20/07/2016,,,,
3496849,[566] Anti-dumping/countervailing statistic,7304395830,,20/07/2016,,,,
3496850,[566] Anti-dumping/countervailing statistic,7304399230,,20/07/2016,,,,
3496851,[566] Anti-dumping/countervailing statistic,7304399320,,20/07/2016,,,,
3496852,[566] Anti-dumping/countervailing statistic,7304399800,,20/07/2016,,,,
3608634,[566] Anti-dumping/countervailing statistic,7304410090,,17/11/2017,,,,
3496854,[566] Anti-dumping/countervailing statistic,7304491000,,20/07/2016,,,,
3608635,[566] Anti-dumping/countervailing statistic,7304499390,,17/11/2017,,,,
3608636,[566] Anti-dumping/countervailing statistic,7304499590,,17/11/2017,,,,
3608637,[566] Anti-dumping/countervailing statistic,7304499990,,17/11/2017,,,,
3497102,[566] Anti-dumping/countervailing statistic,7304518120,,20/07/2016,,,,
3496858,[566] Anti-dumping/countervailing statistic,7304518930,,20/07/2016,,,,
3497103,[566] Anti-dumping/countervailing statistic,7304591010,,20/07/2016,,,,
3496859,[566] Anti-dumping/countervailing statistic,7304599230,,20/07/2016,,,,
3496860,[566] Anti-dumping/countervailing statistic,7304599320,,20/07/2016,,,,
3496861,[566] Anti-dumping/countervailing statistic,7304599900,,20/07/2016,,,,
3496862,[566] Anti-dumping/countervailing statistic,7304900091,,20/07/2016,,,,
3496863,[566] Anti-dumping/countervailing statistic,7306304120,,20/07/2016,,,,
3496864,[566] Anti-dumping/countervailing statistic,7306304920,,20/07/2016,,,,
3496865,[566] Anti-dumping/countervailing statistic,7306307280,,20/07/2016,,,,
3496866,[566] Anti-dumping/countervailing statistic,7306307780,,20/07/2016,,,,
3496867,[566] Anti-dumping/countervailing statistic,7307191010,,20/07/2016,,,,
