SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3473854,[475] Restriction on entry into free circulation,0813509160,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473895,[475] Restriction on entry into free circulation,0813509160,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473896,[475] Restriction on entry into free circulation,0813509170,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473822,[475] Restriction on entry into free circulation,0813509920,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473897,[475] Restriction on entry into free circulation,0813509950,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473855,[475] Restriction on entry into free circulation,0813509960,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473898,[475] Restriction on entry into free circulation,0813509960,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473899,[475] Restriction on entry into free circulation,0813509970,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473843,[475] Restriction on entry into free circulation,0904211000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473844,[475] Restriction on entry into free circulation,0904219000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3571703,[475] Restriction on entry into free circulation,0904220011,,01/07/2017,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473846,[475] Restriction on entry into free circulation,0908110000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473841,[475] Restriction on entry into free circulation,0908110000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473842,[475] Restriction on entry into free circulation,0908120000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473847,[475] Restriction on entry into free circulation,0908120000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473885,[475] Restriction on entry into free circulation,1106309030,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473900,[475] Restriction on entry into free circulation,1106309040,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473901,[475] Restriction on entry into free circulation,1106309050,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473856,[475] Restriction on entry into free circulation,1106309050,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473823,[475] Restriction on entry into free circulation,1202410000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473826,[475] Restriction on entry into free circulation,1202410000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473832,[475] Restriction on entry into free circulation,1202410000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
3473838,[475] Restriction on entry into free circulation,1202410000,,02/02/2016,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [C] Action [26] Import allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [26] Import allowed : Requirement - 20.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [06] Import is not allowed :","CD599: (Conditions) The release for free circulation of consignments shall be subject to the presentation by the food business operator or their representative to the custom authorities of a common entry document or its electronic equivalent duly completed by the competent authority once all official controls have been carried out and favourable results from physical checks, where such checks are required, are known (Commission Implementing Regulation (EU) No 884/2014)."
