SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3612656,[122] Non preferential tariff quota,2917139010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612657,[122] Non preferential tariff quota,2917198040,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612658,[122] Non preferential tariff quota,2918220010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612659,[122] Non preferential tariff quota,2918300010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612660,[122] Non preferential tariff quota,2920290070,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612661,[122] Non preferential tariff quota,2920901070,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612662,[122] Non preferential tariff quota,2921290060,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612663,[122] Non preferential tariff quota,2921410010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612664,[122] Non preferential tariff quota,2921511910,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612665,[122] Non preferential tariff quota,2924190085,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612667,[122] Non preferential tariff quota,2926907084,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612668,[122] Non preferential tariff quota,2927000085,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612669,[122] Non preferential tariff quota,2928009015,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612670,[122] Non preferential tariff quota,2929900030,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612673,[122] Non preferential tariff quota,2932190060,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612674,[122] Non preferential tariff quota,2932209025,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612675,[122] Non preferential tariff quota,2932209030,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612676,[122] Non preferential tariff quota,2932209077,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612677,[122] Non preferential tariff quota,2932930000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612678,[122] Non preferential tariff quota,2933399943,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612679,[122] Non preferential tariff quota,2933399944,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612680,[122] Non preferential tariff quota,2933698030,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612681,[122] Non preferential tariff quota,2933998073,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612682,[122] Non preferential tariff quota,2935909079,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612683,[122] Non preferential tariff quota,2935909091,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612684,[122] Non preferential tariff quota,2940000020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612685,[122] Non preferential tariff quota,3204110075,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612686,[122] Non preferential tariff quota,3204170014,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612687,[122] Non preferential tariff quota,3204170030,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612691,[122] Non preferential tariff quota,3802900019,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612692,[122] Non preferential tariff quota,3804000010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612693,[122] Non preferential tariff quota,3805109000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612694,[122] Non preferential tariff quota,3806100010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612695,[122] Non preferential tariff quota,3808929040,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612696,[122] Non preferential tariff quota,3815909076,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612698,[122] Non preferential tariff quota,3824999277,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612699,[122] Non preferential tariff quota,3824999285,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612700,[122] Non preferential tariff quota,3824999287,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612701,[122] Non preferential tariff quota,3824999343,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612702,[122] Non preferential tariff quota,3905300000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612707,[122] Non preferential tariff quota,3912110020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612708,[122] Non preferential tariff quota,3913100010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612709,[122] Non preferential tariff quota,3913900087,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612710,[122] Non preferential tariff quota,3920510050,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612711,[122] Non preferential tariff quota,3921140020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612714,[122] Non preferential tariff quota,6902900010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612715,[122] Non preferential tariff quota,7019520010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612716,[122] Non preferential tariff quota,7202499010,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612717,[122] Non preferential tariff quota,7409110020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612718,[122] Non preferential tariff quota,7410110030,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612720,[122] Non preferential tariff quota,7604291020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612721,[122] Non preferential tariff quota,7604291030,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612724,[122] Non preferential tariff quota,8104110000,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612725,[122] Non preferential tariff quota,8104300020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612726,[122] Non preferential tariff quota,8483308020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612727,[122] Non preferential tariff quota,8526912020,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612728,[122] Non preferential tariff quota,8543709063,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612729,[122] Non preferential tariff quota,8714109030,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612730,[122] Non preferential tariff quota,8714109040,,01/01/2018 - 31/12/2018,,[01] 0.00%,,"TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612732,[123] Non preferential tariff quota under end-use,0710400020,,01/01/2018 - 31/12/2018,,[01] + 9.40 EUR / 100kg / net of drained weight,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM443: (Taric Measure) However, the tarif quota is not allowed where processing is carried out by retail or catering undertakings. | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612733,[123] Non preferential tariff quota under end-use,0710806910,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM443: (Taric Measure) However, the tarif quota is not allowed where processing is carried out by retail or catering undertakings. | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612734,[123] Non preferential tariff quota under end-use,2005800030,,01/01/2018 - 31/12/2018,,[01] + 9.40 EUR / 100kg / net of drained weight,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM443: (Taric Measure) However, the tarif quota is not allowed where processing is carried out by retail or catering undertakings. | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612735,[123] Non preferential tariff quota under end-use,2008603930,,01/01/2018 - 31/12/2018,,[01] + 10.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612736,[123] Non preferential tariff quota under end-use,2401103591,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612737,[123] Non preferential tariff quota under end-use,2401107010,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612738,[123] Non preferential tariff quota under end-use,2401109511,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612739,[123] Non preferential tariff quota under end-use,2401109521,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612740,[123] Non preferential tariff quota under end-use,2401109591,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612741,[123] Non preferential tariff quota under end-use,2401203591,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612742,[123] Non preferential tariff quota under end-use,2401207010,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612743,[123] Non preferential tariff quota under end-use,2401209511,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612744,[123] Non preferential tariff quota under end-use,2401209521,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
3612745,[123] Non preferential tariff quota under end-use,2401209591,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [N] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [08] Declared subheading not allowed :,"EU001: (End use) The relief from or reduction of customs duties shall be subject to the conditions laid down in the relevant provisions of the European Union with a view to customs control of the use of such goods (see Article 254 of Regulation (EU) No 952/2013 of the European Parliament and of the Council (OJ L 269, 10. 10. 2013, p. 1)). | TM862: (Taric Measure) The tariff quota does not apply to any mixtures, preparations or products made up of different components containing products which are listed in the Annex to Council Regulation (EU) No 1388/2013."
