SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3384874,[760] Import control,0713600000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384875,[760] Import control,0713900000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3500086,[760] Import control,0910991000,,11/08/2016,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3500087,[760] Import control,0910993100,,11/08/2016,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3500088,[760] Import control,0910993300,,11/08/2016,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3500089,[760] Import control,0910999100,,11/08/2016,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384878,[760] Import control,1201000000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384879,[760] Import control,1207500000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384880,[760] Import control,1207990000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384881,[760] Import control,1209100000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384882,[760] Import control,1209210000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384883,[760] Import control,1209910000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
3384884,[760] Import control,1214900000,,11/07/2014,,,Condition [Y1] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD980: (Conditions) By virtue of Article 4, paragraph 1 of Regulation (EU) No 208/2013, ""Consignments of seeds intended for the production of sprouts and consignments of sprouts shall be accompanied , when  imported into de Union, by a certificate as provided in Article 3 of Regulation (EU) No 211/2013 ."""
