SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3624912,[142] Tariff preference,1302200000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
3624902,[142] Tariff preference,1302201061,,01/05/2018,,[01] + 18.60%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624903,[142] Tariff preference,1302201069,,01/05/2018,,[01] + 18.60%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624904,[142] Tariff preference,1302201071,,01/05/2018,,[01] + 18.60%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624905,[142] Tariff preference,1302201079,,01/05/2018,,[01] + 18.60%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624908,[142] Tariff preference,1302209061,,01/05/2018,,[01] + 10.90%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624909,[142] Tariff preference,1302209069,,01/05/2018,,[01] + 10.90%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624910,[142] Tariff preference,1302209091,,01/05/2018,,[01] + 10.90%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624911,[142] Tariff preference,1302209099,,01/05/2018,,[01] + 10.90%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624915,[142] Tariff preference,1517101000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
3624913,[142] Tariff preference,1517101000,,01/05/2018,,[01] 0.00% | [04] + 26.10 EUR + % or amount / 100kg,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624914,[142] Tariff preference,1517901000,,01/05/2018,,[01] 0.00% | [04] + 26.10 EUR + % or amount / 100kg,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624916,[142] Tariff preference,1517901000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
3200759,[142] Tariff preference,1517909300,,01/07/2007,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
2972827,[142] Tariff preference,1702500000,,01/07/2007,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3200760,[142] Tariff preference,1702901000,,01/07/2007,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624929,[142] Tariff preference,1704100000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
3624917,[142] Tariff preference,1704101000,,01/05/2018,,[01] 0.00% | [04] + 25.85 EUR + % or amount / 100kg | [17] + MAX 17.90%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624918,[142] Tariff preference,1704109000,,01/05/2018,,[01] 0.00% | [04] + 29.66 EUR + % or amount / 100kg | [17] + MAX 18.20%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624930,[142] Tariff preference,1704900000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
3624919,[142] Tariff preference,1704901000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624920,[142] Tariff preference,1704903000,,01/05/2018,,[01] 0.00% | [04] + 43.59 EUR + % or amount / 100kg | [17] + MAX 18.90% | [19] + 16.50 EUR + % or amount / 100kg,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624921,[142] Tariff preference,1704905100,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624922,[142] Tariff preference,1704905500,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624923,[142] Tariff preference,1704906100,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624924,[142] Tariff preference,1704906500,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624925,[142] Tariff preference,1704907100,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624926,[142] Tariff preference,1704907500,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624927,[142] Tariff preference,1704908100,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624928,[142] Tariff preference,1704909900,,01/05/2018,,[01] 0.00% | [14] 0.00% | [17] + MAX 18.70% | [25] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624931,[142] Tariff preference,1806101500,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624951,[142] Tariff preference,1806101500,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
3624932,[142] Tariff preference,1806102000,,01/05/2018,,[01] 0.00% | [04] + 24.38 EUR + % or amount / 100kg,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624952,[142] Tariff preference,1806102000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
3624933,[142] Tariff preference,1806103000,,01/05/2018,,[01] 0.00% | [04] + 30.48 EUR + % or amount / 100kg,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD)"
3624953,[142] Tariff preference,1806103000,,01/05/2018,,[01] 0.00%,Condition [B1] Presentation of a certificate/licence/document : Document [Y] Action [27] Apply the mentioned duty : ||Condition [B2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD303: (Conditions) The relief from or reduction of customs duties shall be subject to the specific request expressed by the declarant in box 44 ""Additional information/Documents produced/Certificates and authorisations"", of the Single Administrative Document (SAD) | CD379: (Conditions) Products originating in Iceland in accordance with the provisions of the Regional Convention on pan-Euro-Mediterranean preferential rules of origin shall be subject to the customs duties set out in point 4a of Annex I to Table I of Protocol 3 to the EEA Agreement. (Decision of the EEA Joint Committee No 115/2017 of 13 June 2017 amending Protocol 3 to the EEA Agreement, concerning products referred to in Article 8(3)(b) of the Agreement)."
