SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
2524363,[465] Restriction on entry into free circulation,4400000000,"[4056] Articles of wood, between 50 and 100 years old, other than those covered by the additional codes 4008, 4010, 4011, 4013, 4023, 4040 - 4048",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524367,[465] Restriction on entry into free circulation,4814000000,"[4060] Wallpaper, between 50 and 100 years old, other than those covered by the additional codes 4008, 4010, 4011, 4013, 4023, 4040 - 4048",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526729,[465] Restriction on entry into free circulation,4814000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524331,[465] Restriction on entry into free circulation,4900000000,"[4042] Original engravings, prints, serigraphs and lithographs with their respective plates and original posters, which are more than 50 years old and do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526730,[465] Restriction on entry into free circulation,4900000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524351,[465] Restriction on entry into free circulation,4901000000,"[4013] Archives, and any elements thereof, of any kind or any medium which are more than 50 years old",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524344,[465] Restriction on entry into free circulation,4901100000,"[4023] Incunabula and manuscripts, including maps and musical scores, singly or in collections, more than 50 years old which do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524345,[465] Restriction on entry into free circulation,4901990000,"[4023] Incunabula and manuscripts, including maps and musical scores, singly or in collections, more than 50 years old which do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524346,[465] Restriction on entry into free circulation,4904000000,"[4023] Incunabula and manuscripts, including maps and musical scores, singly or in collections, more than 50 years old which do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524347,[465] Restriction on entry into free circulation,4905910000,"[4023] Incunabula and manuscripts, including maps and musical scores, singly or in collections, more than 50 years old which do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524348,[465] Restriction on entry into free circulation,4905990000,"[4023] Incunabula and manuscripts, including maps and musical scores, singly or in collections, more than 50 years old which do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524349,[465] Restriction on entry into free circulation,4906000000,"[4023] Incunabula and manuscripts, including maps and musical scores, singly or in collections, more than 50 years old which do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524350,[465] Restriction on entry into free circulation,4906000000,"[4013] Archives, and any elements thereof, of any kind or any medium which are more than 50 years old",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2557050,[465] Restriction on entry into free circulation,4911910090,"[4044] Photographs, films and negatives thereof, which are more than 50 years old and do not belong to their originators",01/01/2004,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526731,[465] Restriction on entry into free circulation,5700000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524366,[465] Restriction on entry into free circulation,5700000000,"[4059] Carpets, between 50 and 100 years old, other than those covered by the additional codes 4008, 4010, 4011, 4013, 4023, 4040 - 4048",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526732,[465] Restriction on entry into free circulation,5805000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524365,[465] Restriction on entry into free circulation,5805000000,"[4058] Tapestries, between 50 and 100 years old, other than those covered by the additional codes 4008, 4010, 4011, 4013, 4023, 4040 - 4048",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524364,[465] Restriction on entry into free circulation,6900000000,"[4057] Pottery, between 50 and 100 years old, other than those covered by the additional codes 4008, 4010, 4011, 4013, 4023, 4040 - 4048",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526733,[465] Restriction on entry into free circulation,6900000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524330,[465] Restriction on entry into free circulation,6914000000,"[4041] Mosaics, other than those covered by additional codes 4010 and 4011 as archaeological objects or monuments which have been dismembered, in any material executed entirely by hand, and drawings in any medium executed entirely by hand on any material, which are more than 50 years old and do not belong to their originators",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524357,[465] Restriction on entry into free circulation,7013000000,"[4050] Glassware, between 50 and 100 years old, other than those covered by the additional codes 4008, 4010, 4011, 4013, 4023, 4040 - 4048",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526734,[465] Restriction on entry into free circulation,7013000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2526735,[465] Restriction on entry into free circulation,7114000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524358,[465] Restriction on entry into free circulation,7114000000,"[4051] Articles of goldsmiths' or silversmiths' wares, between 50 and 100 years old, other than those covered by the additional codes 4008, 4010, 4011, 4013, 4023, 4040 - 4048",23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
3518254,[465] Restriction on entry into free circulation,8442500000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,01/01/2017,,,,
3518253,[465] Restriction on entry into free circulation,8442500000,"[4042] Original engravings, prints, serigraphs and lithographs with their respective plates and original posters, which are more than 50 years old and do not belong to their originators",01/01/2017,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2524352,[465] Restriction on entry into free circulation,8600000000,[4048] Means of transport more than 75 years old,23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526737,[465] Restriction on entry into free circulation,8600000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2526738,[465] Restriction on entry into free circulation,8700000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524353,[465] Restriction on entry into free circulation,8700000000,[4048] Means of transport more than 75 years old,23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526739,[465] Restriction on entry into free circulation,8800000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524354,[465] Restriction on entry into free circulation,8800000000,[4048] Means of transport more than 75 years old,23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
2526740,[465] Restriction on entry into free circulation,8900000000,[4099] Other than those mentioned in Regulation (EC) no 1210/2003 (OJ L 169): no restrictions,23/05/2003,,,,
2524355,[465] Restriction on entry into free circulation,8900000000,[4048] Means of transport more than 75 years old,23/05/2003,,,,"TM570: (Taric Measure) The following shall be prohibited:
a) the import of or the introduction into the territory of the Community of, and
b) the dealing in, Iraqi cultural property and other items of archaeological, historical, cultural, rare scientific and religious importance, if they have been illegally removed from locations in Iraq, in particular, if:
i) the items form an integral part of either the public collections listed in the inventories of Iraqi museums, archives or libraries' conservation collection, or the inventories of Iraqi religious institutions, or
ii) there exists reasonable suspicion that the goods have been removed from Iraq without the consent of their legitimate owner or have been removed in breach of Iraq's laws and regulations.
These prohibitions shall not apply if it is shown that either:
a) the cultural items were exported from Iraq prior to 6 August 1990; or
b) the cultural items are being returned to Iraqi institutions in accordance with the objective of safe return as set out in paragraph 7 of UNSC Resolution 1483 (2003)."
