SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3616230,[420] Entry into free circulation (prior surveillance),7217000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616231,[420] Entry into free circulation (prior surveillance),7219000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616232,[420] Entry into free circulation (prior surveillance),7220000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616233,[420] Entry into free circulation (prior surveillance),7221000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616234,[420] Entry into free circulation (prior surveillance),7222000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616235,[420] Entry into free circulation (prior surveillance),7223000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616236,[420] Entry into free circulation (prior surveillance),7225000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616237,[420] Entry into free circulation (prior surveillance),7226000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616238,[420] Entry into free circulation (prior surveillance),7227000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616239,[420] Entry into free circulation (prior surveillance),7228000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616241,[420] Entry into free circulation (prior surveillance),7301000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616242,[420] Entry into free circulation (prior surveillance),7302000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616243,[420] Entry into free circulation (prior surveillance),7304000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616244,[420] Entry into free circulation (prior surveillance),7305000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616245,[420] Entry into free circulation (prior surveillance),7306000000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616246,[420] Entry into free circulation (prior surveillance),7307191000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616247,[420] Entry into free circulation (prior surveillance),7307230000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616248,[420] Entry into free circulation (prior surveillance),7307910000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616249,[420] Entry into free circulation (prior surveillance),7307931100,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616250,[420] Entry into free circulation (prior surveillance),7307931900,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
3616251,[420] Entry into free circulation (prior surveillance),7307998000,,01/02/2018,,,"Condition [E1] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Document [I] Action [24] Entry into free circulation allowed : ||Condition [E2] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [24] Entry into free circulation allowed : Requirement - 2500.00 Kilogram||Condition [E3] The quantity or the price per unit declared, as appropriate, is equal or less than the specified maximum, or presentation of the required document : Action [04] The entry into free circulation is not allowed :","CD022: (Conditions) Free circulation is subject to the presentation of a surveillance document issued by the competent authority of a Member State, which shall be valid throughout the Union. | TM560: (Taric Measure) Imports whose net weight does not exceed 2 500 kilogrammes are excluded from the application of this Regulation."
